library,term,pvalue,odds_ratio,combined_score,overlap_genes,adj_pvalue
GO_Biological_Process_2023,Positive Regulation Of Amide Metabolic Process (GO:0034250),0.01836791326130779,5.655583079268292,22.606213798565868,SAMD4A;TENT5B;SOX4,0.22363226228090882
Reactome_2022,Response To Elevated Platelet Cytosolic Ca2+ R-HSA-76005,0.01058766559147576,4.9351331083614545,22.445309017158092,SERPINA3;ENDOD1;LHFPL2;TUBA4A,0.27777052081165815
GO_Biological_Process_2023,Positive Regulation Of Epithelial To Mesenchymal Transition (GO:0010718),0.03799454861406044,6.829974160206718,22.33615046549707,COL1A1;TGFBR2,0.22363226228090882
KEGG_2021_Human,Other types of O-glycan biosynthesis,0.03799454861406044,6.829974160206718,22.33615046549707,EOGT;GXYLT2,0.3191542083581077
KEGG_2021_Human,FoxO signaling pathway,0.010866967155824817,4.896025792051584,22.139963895549293,GADD45B;IRS2;FOXO3;TGFBR2,0.2608072117397956
KEGG_2021_Human,MAPK signaling pathway,0.003272720810024309,3.8516915814319432,22.039893768887023,CACNB2;DUSP10;GADD45B;DUSP1;DDIT3;RASGRP2;TGFBR2,0.24079132144139587
GO_Biological_Process_2023,Circulatory System Development (GO:0072359),0.011150987775345667,4.8575295275590555,21.840556363699978,FLRT3;PDLIM5;SOX4;TGFBR2,0.1798752836435939
GO_Biological_Process_2023,Regulation Of Insulin Secretion (GO:0050796),0.01952735636250189,5.520368303571429,21.72783238235409,IRS2;CCN3;SOX4,0.22363226228090882
GO_Biological_Process_2023,Cellular Response To Radiation (GO:0071478),0.039479940438423795,6.681159420289855,21.59325719109003,BRCA1;RHOB,0.22363226228090882
GO_Biological_Process_2023,Regulation Of Intrinsic Apoptotic Signaling Pathway (GO:2001242),0.039479940438423795,6.681159420289855,21.59325719109003,DDIT3;RTKN2,0.22363226228090882
KEGG_2021_Human,Phenylalanine metabolism,0.10574182820484038,9.544711538461538,21.444625878565986,MAOA,0.37009639871694133
Reactome_2022,FOXO-mediated Transcription Of Cell Cycle Genes R-HSA-9617828,0.10574182820484038,9.544711538461538,21.444625878565986,FOXO3,0.3834215884500716
GO_Biological_Process_2023,Regulation Of Cartilage Development (GO:0061035),0.10574182820484038,9.544711538461538,21.444625878565986,ZBTB16,0.25127656427535006
GO_Biological_Process_2023,Extracellular Matrix Assembly (GO:0085029),0.10574182820484038,9.544711538461538,21.444625878565986,MFAP4,0.25127656427535006
Reactome_2022,IL-6-type Cytokine Receptor Ligand Interactions R-HSA-6788467,0.10574182820484038,9.544711538461538,21.444625878565986,LIF,0.3834215884500716
GO_Biological_Process_2023,Membrane Lipid Metabolic Process (GO:0006643),0.10574182820484038,9.544711538461538,21.444625878565986,TEX2,0.25127656427535006
GO_Biological_Process_2023,Positive Regulation Of Peptidyl-Serine Phosphorylation Of STAT Protein (GO:0033141),0.10574182820484038,9.544711538461538,21.444625878565986,LIF,0.25127656427535006
GO_Biological_Process_2023,Leukocyte Tethering Or Rolling (GO:0050901),0.10574182820484038,9.544711538461538,21.444625878565986,VCAM1,0.25127656427535006
GO_Biological_Process_2023,Long-Chain fatty-acyl-CoA Biosynthetic Process (GO:0035338),0.10574182820484038,9.544711538461538,21.444625878565986,ACSL1,0.25127656427535006
GO_Biological_Process_2023,Negative Regulation Of Interleukin-8 Production (GO:0032717),0.10574182820484038,9.544711538461538,21.444625878565986,ANXA4,0.25127656427535006
GO_Biological_Process_2023,Aorta Morphogenesis (GO:0035909),0.10574182820484038,9.544711538461538,21.444625878565986,TGFBR2,0.25127656427535006
GO_Biological_Process_2023,Peptidyl-Threonine Dephosphorylation (GO:0035970),0.10574182820484038,9.544711538461538,21.444625878565986,DUSP10,0.25127656427535006
GO_Biological_Process_2023,Carbohydrate Derivative Catabolic Process (GO:1901136),0.10574182820484038,9.544711538461538,21.444625878565986,SAMHD1,0.25127656427535006
GO_Biological_Process_2023,Nicotinamide Nucleotide Metabolic Process (GO:0046496),0.10574182820484038,9.544711538461538,21.444625878565986,QPRT,0.25127656427535006
GO_Biological_Process_2023,Cellular Response To Glucocorticoid Stimulus (GO:0071385),0.10574182820484038,9.544711538461538,21.444625878565986,KLF9,0.25127656427535006
GO_Biological_Process_2023,Polyol Metabolic Process (GO:0019751),0.10574182820484038,9.544711538461538,21.444625878565986,IMPA2,0.25127656427535006
GO_Biological_Process_2023,Carboxylic Acid Catabolic Process (GO:0046395),0.10574182820484038,9.544711538461538,21.444625878565986,TST,0.25127656427535006
GO_Biological_Process_2023,Positive Regulation Of Cartilage Development (GO:0061036),0.10574182820484038,9.544711538461538,21.444625878565986,ZBTB16,0.25127656427535006
GO_Biological_Process_2023,Purine-Containing Compound Biosynthetic Process (GO:0072522),0.10574182820484038,9.544711538461538,21.444625878565986,SLC4A7,0.25127656427535006
GO_Biological_Process_2023,Sulfur Amino Acid Metabolic Process (GO:0000096),0.10574182820484038,9.544711538461538,21.444625878565986,TST,0.25127656427535006
GO_Biological_Process_2023,Positive Regulation Of Cell Adhesion Mediated By Integrin (GO:0033630),0.10574182820484038,9.544711538461538,21.444625878565986,LIF,0.25127656427535006
GO_Biological_Process_2023,Positive Regulation Of Alpha-Beta T Cell Proliferation (GO:0046641),0.10574182820484038,9.544711538461538,21.444625878565986,TGFBR2,0.25127656427535006
GO_Biological_Process_2023,Negative Regulation Of Insulin Secretion (GO:0046676),0.10574182820484038,9.544711538461538,21.444625878565986,CCN3,0.25127656427535006
GO_Biological_Process_2023,Regulation Of Mitotic Cell Cycle Spindle Assembly Checkpoint (GO:0090266),0.10574182820484038,9.544711538461538,21.444625878565986,DUSP1,0.25127656427535006
GO_Biological_Process_2023,Golgi To Vacuole Transport (GO:0006896),0.10574182820484038,9.544711538461538,21.444625878565986,SORT1,0.25127656427535006
GO_Biological_Process_2023,Positive Regulation Of Glial Cell Differentiation (GO:0045687),0.10574182820484038,9.544711538461538,21.444625878565986,EGR2,0.25127656427535006
GO_Biological_Process_2023,Filopodium Assembly (GO:0046847),0.10574182820484038,9.544711538461538,21.444625878565986,FGD4,0.25127656427535006
GO_Biological_Process_2023,Mesenchyme Development (GO:0060485),0.10574182820484038,9.544711538461538,21.444625878565986,SOX4,0.25127656427535006
GO_Biological_Process_2023,Cellular Response To Metal Ion (GO:0071248),0.012031645440421956,4.7455671094548295,20.97642682703608,MT2A;MT1X;RASGRP2;MT1E,0.18031425966712372
Reactome_2022,Signaling By Rho GTPases R-HSA-194315,0.0010877259477238433,3.0694075098393787,20.944611814086972,ALDH3A2;SLC4A7;FGD4;EGR2;STOM;PDE5A;ARHGEF2;TEX2;CENPP;RND2;RHOB;TJP2,0.06966819663923011
Reactome_2022,Interferon Gamma Signaling R-HSA-877300,0.020726439416817653,5.391442587209302,20.899092201554996,MT2A;VCAM1;TRIM45,0.3418421072559001
Reactome_2022,Unfolded Protein Response (UPR) R-HSA-381119,0.020726439416817653,5.391442587209302,20.899092201554996,CREB3L1;DDIT3;ASNS,0.3418421072559001
Reactome_2022,Netrin-1 Signaling R-HSA-373752,0.04098712829646158,6.538677222497114,20.887786115308213,ABLIM1;TRPC6,0.3418421072559001
KEGG_2021_Human,Cocaine addiction,0.04098712829646158,6.538677222497114,20.887786115308213,MAOA;CREB3L1,0.32789702637169266
GO_Biological_Process_2023,Regulation Of Peptidyl-Tyrosine Phosphorylation (GO:0050730),0.021340860374790594,5.329202586206897,20.502144292795414,RAP2B;LIF;ARHGEF2,0.22363226228090882
GO_Biological_Process_2023,Positive Regulation Of Programmed Cell Death (GO:0043068),0.005569322635895622,3.9424267782426776,20.463094605064843,GADD45B;CFLAR;FOXO3;PHLDA1;SOX4;RHOB,0.156497966068667
GO_Biological_Process_2023,Cell Chemotaxis (GO:0060326),0.04251576774636915,6.4021317829457365,20.217165618082923,HMGB2;CCN3,0.22363226228090882
Reactome_2022,Neurotransmitter Release Cycle R-HSA-112310,0.04251576774636915,6.4021317829457365,20.217165618082923,MAOA;SYN2,0.3418421072559001
Reactome_2022,Death Receptor Signaling R-HSA-73887,0.013273593299162594,4.604024496937883,19.898495734692997,FGD4;OMG;CFLAR;ARHGEF2,0.29941745709781464
KEGG_2021_Human,Transcriptional misregulation in cancer,0.008701664952244965,4.176640353110941,19.814987978672413,SMAD1;GADD45B;ZBTB16;DDIT3;TGFBR2,0.2527481473706402
Reactome_2022,"Signaling By Rho GTPases, Miro GTPases And RHOBTB3 R-HSA-9716542",0.0013401510118773961,2.9911297852474323,19.78624269693523,ALDH3A2;SLC4A7;FGD4;EGR2;STOM;PDE5A;ARHGEF2;TEX2;CENPP;RND2;RHOB;TJP2,0.07137388982522214
GO_Biological_Process_2023,Negative Regulation Of Lipid Storage (GO:0010888),0.11160419271751376,8.982805429864253,19.697465749311625,PNPLA2,0.2524006290029889
GO_Biological_Process_2023,Regulation Of Epidermal Cell Differentiation (GO:0045604),0.11160419271751376,8.982805429864253,19.697465749311625,ERRFI1,0.2524006290029889
GO_Biological_Process_2023,Response To Axon Injury (GO:0048678),0.11160419271751376,8.982805429864253,19.697465749311625,FLRT3,0.2524006290029889
KEGG_2021_Human,Fatty acid biosynthesis,0.11160419271751376,8.982805429864253,19.697465749311625,ACSL1,0.37499008753084623
GO_Biological_Process_2023,Positive Regulation Of Triglyceride Metabolic Process (GO:0090208),0.11160419271751376,8.982805429864253,19.697465749311625,PNPLA2,0.2524006290029889
GO_Biological_Process_2023,Negative Regulation Of ERBB Signaling Pathway (GO:1901185),0.11160419271751376,8.982805429864253,19.697465749311625,ERRFI1,0.2524006290029889
GO_Biological_Process_2023,Regulation Of DNA Damage Checkpoint (GO:2000001),0.11160419271751376,8.982805429864253,19.697465749311625,BRCA1,0.2524006290029889
GO_Biological_Process_2023,Maintenance Of Gastrointestinal Epithelium (GO:0030277),0.11160419271751376,8.982805429864253,19.697465749311625,SERPINA3,0.2524006290029889
GO_Biological_Process_2023,Negative Regulation Of Peptide Hormone Secretion (GO:0090278),0.11160419271751376,8.982805429864253,19.697465749311625,CCN3,0.2524006290029889
GO_Biological_Process_2023,Regulation Of Peptidyl-Serine Phosphorylation Of STAT Protein (GO:0033139),0.11160419271751376,8.982805429864253,19.697465749311625,LIF,0.2524006290029889
GO_Biological_Process_2023,Response To Cholesterol (GO:0070723),0.11160419271751376,8.982805429864253,19.697465749311625,TGFBR2,0.2524006290029889
Reactome_2022,Metabolism Of Angiotensinogen To Angiotensins R-HSA-2022377,0.11160419271751376,8.982805429864253,19.697465749311625,AOPEP,0.38363515636180573
Reactome_2022,Serotonin Neurotransmitter Release Cycle R-HSA-181429,0.11160419271751376,8.982805429864253,19.697465749311625,SYN2,0.38363515636180573
Reactome_2022,MECP2 Regulates Neuronal Receptors And Channels R-HSA-9022699,0.11160419271751376,8.982805429864253,19.697465749311625,FKBP5,0.38363515636180573
Reactome_2022,Norepinephrine Neurotransmitter Release Cycle R-HSA-181430,0.11160419271751376,8.982805429864253,19.697465749311625,MAOA,0.38363515636180573
GO_Biological_Process_2023,Regulation Of Collagen Biosynthetic Process (GO:0032965),0.11160419271751376,8.982805429864253,19.697465749311625,CREB3L1,0.2524006290029889
GO_Biological_Process_2023,Positive Regulation Of Nervous System Process (GO:0031646),0.11160419271751376,8.982805429864253,19.697465749311625,EGR2,0.2524006290029889
GO_Biological_Process_2023,Positive Regulation Of Response To Endoplasmic Reticulum Stress (GO:1905898),0.11160419271751376,8.982805429864253,19.697465749311625,DDIT3,0.2524006290029889
GO_Biological_Process_2023,Regulation Of Cell Cycle G2/M Phase Transition (GO:1902749),0.11160419271751376,8.982805429864253,19.697465749311625,NEK10,0.2524006290029889
GO_Biological_Process_2023,Regulation Of Protein Deacetylation (GO:0090311),0.11160419271751376,8.982805429864253,19.697465749311625,NNMT,0.2524006290029889
GO_Biological_Process_2023,Cell Junction Maintenance (GO:0034331),0.11160419271751376,8.982805429864253,19.697465749311625,MYADM,0.2524006290029889
GO_Biological_Process_2023,Negative Regulation Of MAP Kinase Activity (GO:0043407),0.044065517866388126,6.271159626641354,19.579047687257045,DUSP10;DUSP1,0.22363226228090882
KEGG_2021_Human,Apoptosis,0.014256765725878055,4.503252310852448,19.141180661580645,GADD45B;DDIT3;CFLAR;TUBA4A,0.285405077036194
GO_Biological_Process_2023,Cartilage Development (GO:0051216),0.04563604121989421,6.145426356589147,18.971284506471022,ZBTB16;CCN3,0.2249776768910574
Reactome_2022,Apoptotic Execution Phase R-HSA-75153,0.04563604121989421,6.145426356589147,18.971284506471022,HMGB2;TJP2,0.3418421072559001
GO_Biological_Process_2023,Cellular Response To Ionizing Radiation (GO:0071479),0.04563604121989421,6.145426356589147,18.971284506471022,BRCA1;RHOB,0.2249776768910574
Reactome_2022,P75 NTR Receptor-Mediated Signaling R-HSA-193704,0.024561842149121056,5.038298233695652,18.67476060821103,FGD4;OMG;ARHGEF2,0.3418421072559001
GO_Biological_Process_2023,Ras Protein Signal Transduction (GO:0007265),0.014937207890673791,4.438470191226097,18.658884858722374,RAP2B;RGL1;RASGRP2;RHOB,0.2060552926253849
GO_Biological_Process_2023,Regulation Of Macromolecule Biosynthetic Process (GO:0010556),0.04722700382563352,6.024623803009576,18.391907895894818,JADE1;FOXO3,0.2257425135455925
GO_Biological_Process_2023,Cellular Response To Alcohol (GO:0097306),0.04722700382563352,6.024623803009576,18.391907895894818,KLF9;BRCA1,0.2257425135455925
GO_Biological_Process_2023,Response To Fatty Acid (GO:0070542),0.11742841776762576,8.483333333333333,18.170675130648927,FOXO3,0.2562903719821579
Reactome_2022,RHO GTPases Activate CIT R-HSA-5625900,0.11742841776762576,8.483333333333333,18.170675130648927,RHOB,0.38794869869897103
GO_Biological_Process_2023,Regulation Of Centriole Replication (GO:0046599),0.11742841776762576,8.483333333333333,18.170675130648927,BRCA1,0.2562903719821579
Reactome_2022,Nicotinamide Salvaging R-HSA-197264,0.11742841776762576,8.483333333333333,18.170675130648927,NNMT,0.38794869869897103
Reactome_2022,Scavenging By Class A Receptors R-HSA-3000480,0.11742841776762576,8.483333333333333,18.170675130648927,COL1A1,0.38794869869897103
Reactome_2022,RHO GTPases Activate ROCKs R-HSA-5627117,0.11742841776762576,8.483333333333333,18.170675130648927,RHOB,0.38794869869897103
Reactome_2022,Other Semaphorin Interactions R-HSA-416700,0.11742841776762576,8.483333333333333,18.170675130648927,SEMA6D,0.38794869869897103
GO_Biological_Process_2023,Negative Regulation Of Fatty Acid Metabolic Process (GO:0045922),0.11742841776762576,8.483333333333333,18.170675130648927,BRCA1,0.2562903719821579
GO_Biological_Process_2023,Negative Regulation Of Axon Extension Involved In Axon Guidance (GO:0048843),0.11742841776762576,8.483333333333333,18.170675130648927,SEMA6D,0.2562903719821579
GO_Biological_Process_2023,Leukocyte Adhesion To Vascular Endothelial Cell (GO:0061756),0.11742841776762576,8.483333333333333,18.170675130648927,VCAM1,0.2562903719821579
GO_Biological_Process_2023,Nucleotide Biosynthetic Process (GO:0009165),0.11742841776762576,8.483333333333333,18.170675130648927,SLC4A7,0.2562903719821579
GO_Biological_Process_2023,Dopamine Metabolic Process (GO:0042417),0.11742841776762576,8.483333333333333,18.170675130648927,MAOA,0.2562903719821579
GO_Biological_Process_2023,Epithelial Structure Maintenance (GO:0010669),0.11742841776762576,8.483333333333333,18.170675130648927,SERPINA3,0.2562903719821579
GO_Biological_Process_2023,Positive Regulation Of Histone Methylation (GO:0031062),0.11742841776762576,8.483333333333333,18.170675130648927,BRCA1,0.2562903719821579
GO_Biological_Process_2023,Glycosphingolipid Biosynthetic Process (GO:0006688),0.11742841776762576,8.483333333333333,18.170675130648927,ST8SIA1,0.2562903719821579
GO_Biological_Process_2023,Neuron Apoptotic Process (GO:0051402),0.11742841776762576,8.483333333333333,18.170675130648927,CIT,0.2562903719821579
GO_Biological_Process_2023,Regulation Of Transcription Involved In G1/S Transition Of Mitotic Cell Cycle (GO:0000083),0.11742841776762576,8.483333333333333,18.170675130648927,E2F7,0.2562903719821579
GO_Biological_Process_2023,N-glycan Processing (GO:0006491),0.11742841776762576,8.483333333333333,18.170675130648927,ST8SIA1,0.2562903719821579
GO_Biological_Process_2023,Positive Regulation Of Calcineurin-Mediated Signaling (GO:0106058),0.11742841776762576,8.483333333333333,18.170675130648927,LMCD1,0.2562903719821579
GO_Biological_Process_2023,Regulation Of Fibroblast Growth Factor Receptor Signaling Pathway (GO:0040036),0.11742841776762576,8.483333333333333,18.170675130648927,CREB3L1,0.2562903719821579
GO_Biological_Process_2023,Bicarbonate Transport (GO:0015701),0.11742841776762576,8.483333333333333,18.170675130648927,SLC4A7,0.2562903719821579
GO_Biological_Process_2023,Positive Regulation Of calcineurin-NFAT Signaling Cascade (GO:0070886),0.11742841776762576,8.483333333333333,18.170675130648927,LMCD1,0.2562903719821579
Reactome_2022,RHOA GTPase Cycle R-HSA-8980692,0.01599582771142999,4.344694675403336,17.967169226225593,STOM;ARHGEF2;TEX2;TJP2,0.3242790526953534
Reactome_2022,RHOJ GTPase Cycle R-HSA-9013409,0.0488380751277771,5.908467501490757,17.839111211552154,SLC4A7;STOM,0.3418421072559001
GO_Biological_Process_2023,Regulation Of Lipid Metabolic Process (GO:0019216),0.0488380751277771,5.908467501490757,17.839111211552154,SERPINA3;IRS2,0.2257425135455925
GO_Biological_Process_2023,Negative Regulation Of Cellular Process (GO:0048523),0.002844101635867516,3.0332303542584724,17.782337310912865,DUSP1;ADAMTS1;JADE1;CCN3;BRCA1;TENT5B;TENT5C;E2F7;SOX4;RHOB,0.1065590079571696
Reactome_2022,Golgi Associated Vesicle Biogenesis R-HSA-432722,0.05046892795335374,5.796694456633026,17.311233370516245,SORT1;AP1M1,0.3418421072559001
KEGG_2021_Human,Regulation of lipolysis in adipocytes,0.05046892795335374,5.796694456633026,17.311233370516245,IRS2;PNPLA2,0.33247440838930964
Reactome_2022,Nervous System Development R-HSA-9675108,0.0031599757373779297,2.9866378311577972,17.194644231117042,CACNB2;ABLIM1;EGR2;TRPC6;FLRT3;SEMA6D;IRS2;LDB2;DNM1;RHOB,0.14093491788705567
Reactome_2022,Stimuli-sensing Channels R-HSA-2672351,0.028030721333160258,4.777384020618556,17.076540281059767,TRPC6;STOM;CLIC2,0.3418421072559001
KEGG_2021_Human,AGE-RAGE signaling pathway in diabetic complications,0.028030721333160258,4.777384020618556,17.076540281059767,COL1A1;VCAM1;TGFBR2,0.285405077036194
GO_Biological_Process_2023,Positive Regulation Of NF-kappaB Transcription Factor Activity (GO:0051092),0.017862867400742753,4.196850393700787,16.892453640679353,RTKN2;CFLAR;ARHGEF2;RAB7B,0.22308736620483172
GO_Biological_Process_2023,Mitochondrial RNA Metabolic Process (GO:0000959),0.12321474956792654,8.036437246963562,16.82690539004688,FOXO3,0.260816155394255
GO_Biological_Process_2023,Sulfur Compound Catabolic Process (GO:0044273),0.12321474956792654,8.036437246963562,16.82690539004688,TST,0.260816155394255
GO_Biological_Process_2023,Calcium-Mediated Signaling Using Intracellular Calcium Source (GO:0035584),0.12321474956792654,8.036437246963562,16.82690539004688,VCAM1,0.260816155394255
GO_Biological_Process_2023,Regulation Of Cardiac Muscle Contraction By Calcium Ion Signaling (GO:0010882),0.12321474956792654,8.036437246963562,16.82690539004688,CLIC2,0.260816155394255
GO_Biological_Process_2023,Anterior/Posterior Axis Specification (GO:0009948),0.12321474956792654,8.036437246963562,16.82690539004688,DDIT3,0.260816155394255
GO_Biological_Process_2023,Negative Regulation Of Stem Cell Population Maintenance (GO:1902455),0.12321474956792654,8.036437246963562,16.82690539004688,SAP30,0.260816155394255
GO_Biological_Process_2023,Negative Regulation Of Microtubule Depolymerization (GO:0007026),0.12321474956792654,8.036437246963562,16.82690539004688,ARHGEF2,0.260816155394255
Reactome_2022,Nef-mediated Downmodulation Of Cell Surface Receptors By Recruitment To Clathrin Adapters R-HSA-164938,0.12321474956792654,8.036437246963562,16.82690539004688,AP1M1,0.39535092307406644
GO_Biological_Process_2023,Hydrogen Peroxide Catabolic Process (GO:0042744),0.12321474956792654,8.036437246963562,16.82690539004688,GPX3,0.260816155394255
GO_Biological_Process_2023,Epithelial Cilium Movement Involved In Extracellular Fluid Movement (GO:0003351),0.12321474956792654,8.036437246963562,16.82690539004688,NEK10,0.260816155394255
GO_Biological_Process_2023,Nuclear-Transcribed mRNA poly(A) Tail Shortening (GO:0000289),0.12321474956792654,8.036437246963562,16.82690539004688,SAMD4A,0.260816155394255
GO_Biological_Process_2023,Endothelial Cell Development (GO:0001885),0.12321474956792654,8.036437246963562,16.82690539004688,MYADM,0.260816155394255
GO_Biological_Process_2023,Regulation Of Meiotic Cell Cycle (GO:0051445),0.12321474956792654,8.036437246963562,16.82690539004688,DUSP1,0.260816155394255
GO_Biological_Process_2023,Negative Regulation Of Reproductive Process (GO:2000242),0.12321474956792654,8.036437246963562,16.82690539004688,DUSP1,0.260816155394255
GO_Biological_Process_2023,Striated Muscle Cell Differentiation (GO:0051146),0.12321474956792654,8.036437246963562,16.82690539004688,SORT1,0.260816155394255
Reactome_2022,Regulation Of FZD By Ubiquitination R-HSA-4641263,0.12321474956792654,8.036437246963562,16.82690539004688,FZD8,0.39535092307406644
Reactome_2022,Sema4D Induced Cell Migration And Growth-Cone Collapse R-HSA-416572,0.12321474956792654,8.036437246963562,16.82690539004688,RHOB,0.39535092307406644
Reactome_2022,Class I Peroxisomal Membrane Protein Import R-HSA-9603798,0.12321474956792654,8.036437246963562,16.82690539004688,ALDH3A2,0.39535092307406644
GO_Biological_Process_2023,Regulation Of Reactive Oxygen Species Metabolic Process (GO:2000377),0.05211923851701966,5.689061154177433,16.806744711469648,BRCA1;TGFBR2,0.2257425135455925
GO_Biological_Process_2023,Cellular Response To Peptide (GO:1901653),0.05211923851701966,5.689061154177433,16.806744711469648,VCAM1;ARHGEF2,0.2257425135455925
GO_Biological_Process_2023,post-Golgi Vesicle-Mediated Transport (GO:0006892),0.05211923851701966,5.689061154177433,16.806744711469648,SORT1;STEAP2,0.2257425135455925
GO_Biological_Process_2023,Hemopoiesis (GO:0030097),0.028754172818371428,4.728396045918367,16.780946972269554,ZBTB16;RTKN2;TGFBR2,0.22363226228090882
KEGG_2021_Human,Longevity regulating pathway,0.02948749193176837,4.6803977272727275,16.49273453183364,CREB3L1;IRS2;FOXO3,0.285405077036194
GO_Biological_Process_2023,Myeloid Cell Differentiation (GO:0030099),0.053788686345102185,5.5853417899929525,16.324234464553616,ZBTB16;CFLAR,0.2257425135455925
GO_Biological_Process_2023,Post-Transcriptional Regulation Of Gene Expression (GO:0010608),0.053788686345102185,5.5853417899929525,16.324234464553616,PER1;FOXO3,0.2257425135455925
GO_Biological_Process_2023,Regulation Of Calcium Ion Transport (GO:0051924),0.053788686345102185,5.5853417899929525,16.324234464553616,CACNB2;TRPC6,0.2257425135455925
Reactome_2022,NRAGE Signals Death Thru JNK R-HSA-193648,0.053788686345102185,5.5853417899929525,16.324234464553616,FGD4;ARHGEF2,0.3418421072559001
Reactome_2022,Signal Transduction R-HSA-162582,0.0005248006191058741,2.1266594831967796,16.06157903265354,CRABP2;IRS2;FOXO3;RASGRP2;RND2;AMOT;FGD4;DUSP10;FLRT3;STOM;SOX4;SMAD1;EGR2;PHC2;TRPC6;OMG;FZD8;CFLAR;TEX2;DNM1;TGFBR2;RHOB;ALDH3A2;SLC4A7;ADAM12;PDE5A;ARHGEF2;CENPP;FKBP5;TJP2,0.058515269030304955
KEGG_2021_Human,NF-kappa B signaling pathway,0.030983680458935074,4.587252475247524,15.937466732594128,VCAM1;GADD45B;CFLAR,0.285405077036194
KEGG_2021_Human,Endometrial cancer,0.05547695427659432,5.485326688815061,15.862399605903178,GADD45B;FOXO3,0.33247440838930964
GO_Biological_Process_2023,Regulation Of Bone Mineralization (GO:0030500),0.05547695427659432,5.485326688815061,15.862399605903178,TMEM119;TENT5A,0.2257425135455925
GO_Biological_Process_2023,Lysosomal Transport (GO:0007041),0.031746520663648324,4.542049632352941,15.6699447130307,SORT1;RAB7B;RHOB,0.22363226228090882
GO_Biological_Process_2023,Negative Regulation Of Reactive Oxygen Species Metabolic Process (GO:2000378),0.1289634327739896,7.634230769230769,15.636632865318903,BRCA1,0.26843499710734137
Reactome_2022,Deregulated CDK5 Triggers Neurodegenerative Pathways In Alzheimers Disease Models R-HSA-8862803,0.1289634327739896,7.634230769230769,15.636632865318903,FOXO3,0.4028112382326941
GO_Biological_Process_2023,Macrophage Differentiation (GO:0030225),0.1289634327739896,7.634230769230769,15.636632865318903,LIF,0.26843499710734137
GO_Biological_Process_2023,Regulation Of Transferase Activity (GO:0051338),0.1289634327739896,7.634230769230769,15.636632865318903,LDB2,0.26843499710734137
KEGG_2021_Human,Pantothenate and CoA biosynthesis,0.1289634327739896,7.634230769230769,15.636632865318903,ALDH3A2,0.4087897491703822
GO_Biological_Process_2023,Endocardial Cushion Morphogenesis (GO:0003203),0.1289634327739896,7.634230769230769,15.636632865318903,TGFBR2,0.26843499710734137
GO_Biological_Process_2023,Regulation Of Membrane Protein Ectodomain Proteolysis (GO:0051043),0.1289634327739896,7.634230769230769,15.636632865318903,TIMP4,0.26843499710734137
Reactome_2022,Nitric Oxide Stimulates Guanylate Cyclase R-HSA-392154,0.1289634327739896,7.634230769230769,15.636632865318903,PDE5A,0.4028112382326941
GO_Biological_Process_2023,Chordate Embryonic Development (GO:0043009),0.05718372844200178,5.388820889432885,15.420034932718023,COL1A1;BRCA1,0.2257425135455925
GO_Biological_Process_2023,Glucose Metabolic Process (GO:0006006),0.05718372844200178,5.388820889432885,15.420034932718023,IRS2;GALM,0.2257425135455925
Reactome_2022,RHOQ GTPase Cycle R-HSA-9013406,0.05718372844200178,5.388820889432885,15.420034932718023,SLC4A7;STOM,0.3418421072559001
GO_Biological_Process_2023,Mitotic Cytokinesis (GO:0000281),0.05718372844200178,5.388820889432885,15.420034932718023,CIT;RHOB,0.2257425135455925
GO_Biological_Process_2023,Regulation Of G1/S Transition Of Mitotic Cell Cycle (GO:2000045),0.03251917009995614,4.497724514563107,15.408869170777981,ADAMTS1;JADE1;E2F7,0.22363226228090882
GO_Biological_Process_2023,Central Nervous System Development (GO:0007417),0.010926419908304308,3.3950036101083034,15.333776811679355,ALDH3A2;MARCKS;EGR2;ZBTB16;SOX4;TGFBR2,0.1798752836435939
GO_Biological_Process_2023,Negative Regulation Of Peptidase Activity (GO:0010466),0.05890869820164627,5.2956428762363,14.99602420823152,SERPINA3;TIMP4,0.23070862989076796
GO_Biological_Process_2023,Lipid Transport (GO:0006869),0.034093825756352066,4.411607142857143,14.905227830613795,CRABP2;ACSL1;ABCA4,0.22363226228090882
GO_Biological_Process_2023,Positive Regulation Of Translation (GO:0045727),0.034093825756352066,4.411607142857143,14.905227830613795,SAMD4A;TENT5B;SOX4,0.22363226228090882
KEGG_2021_Human,Hippo signaling pathway,0.022432981702675582,3.904323280344674,14.825586181403075,SMAD1;FZD8;AMOT;TGFBR2,0.285405077036194
KEGG_2021_Human,Glycerolipid metabolism,0.06065155614565862,5.205623439758245,14.589332236245617,ALDH3A2;PNPLA2,0.33247440838930964
Reactome_2022,Signaling By NODAL R-HSA-1181150,0.13467471041580706,7.27032967032967,14.576232777739394,FOXO3,0.4028112382326941
Reactome_2022,Insertion Of Tail-Anchored Proteins Into Endoplasmic Reticulum Membrane R-HSA-9609523,0.13467471041580706,7.27032967032967,14.576232777739394,ALDH3A2,0.4028112382326941
GO_Biological_Process_2023,Negative Regulation Of Cell Communication (GO:0010648),0.13467471041580706,7.27032967032967,14.576232777739394,LIF,0.2752261354679402
GO_Biological_Process_2023,Regulation Of Histone Acetylation (GO:0035065),0.13467471041580706,7.27032967032967,14.576232777739394,BRCA1,0.2752261354679402
GO_Biological_Process_2023,Hexose Transmembrane Transport (GO:0008645),0.13467471041580706,7.27032967032967,14.576232777739394,SLC45A1,0.2752261354679402
